Date,ABNB,AMZN,BX,CTAS,CVX,GM,GOOG,NVDA,UBER,FEDFUNDS
2010-02-26,,0.0016920861489049255,0.004310230201608478,-0.0016110504672177672,0.0026347158716029107,,0.0007029123804154214,-0.012195298215692318,,5.155393176359269e-06
2010-03-01,,0.05185813450351762,0.009298752340310745,0.012101818778934792,0.007054500241407524,,0.011180696396041467,0.040123803221725485,,6.344152519766055e-06
2010-03-02,,0.00794925111222411,0.0,-0.009166947855287155,0.007004353290887,,0.015712762569128236,-0.0005939276237552082,,6.344152519766055e-06
2010-03-03,,0.002867784338788759,0.008504803304648423,0.008446834713014661,-0.0025919590763895384,,0.007873410037323891,-0.012469767379836183,,6.344152519766055e-06
2010-03-04,,0.020970684267585415,0.0063244296660835975,0.008376818041637257,-0.0006837236808378,,0.01699919006337325,0.0018035411147232505,,6.344152519766055e-06
2010-03-05,,0.002956516590394198,0.040503042076194706,0.009889238452771787,0.016694362943680652,,0.017346090898514577,0.030612490056695973,,6.344152519766055e-06
2010-03-08,,0.00930881137822026,-0.016778676223072386,0.018801629899062977,0.004575928126416606,,-0.0030661962736154846,-0.014560262101066535,,6.344152519766055e-06
2010-03-09,,-0.009914665533779843,0.01365178790418864,0.005382511039436544,-0.0045550843876488445,,-0.004071269094774177,0.0372337023172975,,6.344152519766055e-06
2010-03-10,,0.013119055452289752,-0.0006732500882111747,0.010324913491672083,-0.004576285606837094,,0.029025905101684568,0.0022790580793710102,,6.344152519766055e-06
2010-03-11,,0.023523114600585426,0.024759274667012887,0.00908422015011423,0.0004055406349559032,,0.008135976271320233,-0.02273999904250401,,6.344152519766055e-06
2010-03-12,,-0.013175598445278047,-0.016778390616876027,0.0003748137913857086,-0.0036490143577856404,,-0.0027532478006039307,0.0034902408549841724,,6.344152519766055e-06
2010-03-15,,-0.005234429016991227,-0.015017313602318505,0.004124601164957831,-0.0020344845445559034,,-0.02822921462904493,-0.00521760418724615,,6.344152519766055e-06
2010-03-16,,0.005033172055487922,0.0,0.0123226322305523,0.0055729109503976915,,0.0035867513136804696,0.034965560324126566,,6.344152519766055e-06
2010-03-17,,-0.0034145289196909623,0.015246271644875797,0.014754393106406694,0.009326346554281661,,0.000636878769675775,0.01914433426379003,,6.344152519766055e-06
2010-03-18,,0.010811649174771176,-0.010239155479119577,0.010178559158397382,0.00120576533506922,,0.0014853303067503543,-0.03535904836433601,,6.344152519766055e-06
2010-03-19,,-0.01815307133628985,-0.037241368821962384,0.012234349850855919,0.0029428799899529068,,-0.011299457944290436,-0.012028035087088385,,6.344152519766055e-06
2010-03-22,,0.0009206048380370202,0.011461561037011014,0.011375779862649926,-0.006935544205758815,,-0.004464267094329122,0.016231823124477796,,6.344152519766055e-06
2010-03-23,,-0.009274184912531624,0.019121563102521444,0.004569733225859629,0.004163368192156014,,-0.015246682784849419,0.02053670693651033,,6.344152519766055e-06
2010-03-24,,-0.009438321521351711,0.009034411026852984,-0.009097408149819852,-0.0112346109568362,,0.01517307584068961,-0.03353836562431134,,6.344152519766055e-06
2010-03-25,,0.052249271877399917,0.011707933334314635,-0.0035311209864017368,-0.0017579063346334634,,0.009958219270030488,0.002892022153409224,,6.344152519766055e-06
2010-03-26,,0.0024493426421048348,-0.01089238582476848,-0.010630657194675042,0.008536342980425049,,-0.00033760846003405565,0.0,,6.344152519766055e-06
2010-03-29,,0.0004442854281088149,-0.01789346580602902,0.015401113494262875,0.010748593920189675,,-0.00042645713673672425,0.012687699273935094,,6.344152519766055e-06
2010-03-30,,0.010805203340767955,0.0014017066512170828,0.0010580609741339675,0.0009305809391815245,,0.007573983961447706,0.003985840857183787,,6.344152519766055e-06
2010-03-31,,-0.005930614153551894,-0.020294164985091512,-0.009866123300134033,0.0070380797220463975,,0.0007234897067913693,-0.013045942205298977,,6.344152519766055e-06
2010-04-01,,-0.029166967536158328,0.021428539353554266,-0.002846899100471312,0.011341405310776542,,0.0029622862976281805,-0.010344649160135111,,7.92861342602258e-06
2010-04-05,,-0.0024277056828312382,0.012587678209784903,0.004282663868035996,0.012648153307968313,,0.0038854074736773825,0.015098244607791411,,7.92861342602258e-06
2010-04-06,,0.030952892449414904,0.011049553264770084,0.0,0.002832900913792624,,-0.004886074957948683,-0.024599059103475374,,7.92861342602258e-06
2010-04-07,,-0.005089944800012791,0.0027324299666176,-0.011371817480468005,-0.006548883563239238,,-0.008236296104771057,0.0064508973133345915,,7.92861342602258e-06
2010-04-08,,0.04515453631680333,-0.004087607976508201,-0.0028754695894096516,0.0037485340191241168,,0.007009248797552825,-0.016316534455397824,,7.92861342602258e-06
2010-04-09,,-0.006384800964120418,0.007523801887638681,0.0,0.023692840076364963,,-0.002237859794477215,0.006516543819883092,,7.92861342602258e-06
2010-04-12,,0.008139391973025267,0.020366508778405956,-0.004686361858648569,0.011698613409195868,,0.011497265631075448,0.01824633897723027,,7.92861342602258e-06
2010-04-13,,-0.007365445637085188,0.014637834714237963,0.008330101928919031,-0.0027355829371615847,,0.024514183590159888,0.020809124890325936,,7.92861342602258e-06
2010-04-14,,0.02939502441374997,0.0006556563584396713,0.004669446892888063,0.0046129556982570374,,0.0038004790274115408,0.012457445538413214,,7.92861342602258e-06
2010-04-15,,0.010673643180531434,-0.004586967566465816,0.0064356044837841075,0.012533725295687859,,0.010696094502472109,0.007270813316559321,,7.92861342602258e-06
2010-04-16,,-0.025030844647942585,-0.029624576864527574,-0.008525691049476314,-0.010295201264266973,,-0.07584415106606612,-0.052748523360687805,,7.92861342602258e-06
2010-04-19,,0.0018287981201541292,-0.004070640711380857,0.0028662795023852716,0.007058841136644345,,-9.082685638084342e-05,-0.0046895821778693,,7.92861342602258e-06
2010-04-20,,0.012427160387356695,0.006130687234938259,0.008574591310772872,0.008977171576906251,,0.00898021618337741,0.0035343248431738417,,7.92861342602258e-06
2010-04-21,,0.015464602744386324,0.012186661857589876,0.003542378784060052,-0.0015845835398026198,,-0.0013332912059210722,-0.025822077468368065,,7.92861342602258e-06
2010-04-22,,0.024994890681423465,-0.007357788519104291,0.012354276757677862,-0.00878894257662266,,-0.013061482700683191,0.004216724666881166,,7.92861342602258e-06
2010-04-23,,-0.04304083656472135,0.004043081449174313,0.0017434390231858554,0.018102963965474173,,-0.0037839205145718813,-0.01379723856902837,,7.92861342602258e-06
2010-04-26,,0.02422895832775862,0.006040103780915018,-0.011834383543946947,-0.0009673955413218582,,-0.024495834959808005,0.009732501654493575,,7.92861342602258e-06
2010-04-27,,-0.034600011072501435,-0.032021189552772555,-0.031701410028384225,-0.028574968449202598,,-0.004852937225833576,-0.028313269424017573,,7.92861342602258e-06
2010-04-28,,-0.018800116251303733,-0.020675232554372647,0.0003638322592574017,0.004861258880326291,,0.00024578062125457656,0.0018598346613110106,,7.92861342602258e-06
2010-04-29,,0.017079290198055652,0.023926836436561016,0.005091045546886219,0.02071433942748513,,0.005309901251726146,0.030322044175524754,,7.92861342602258e-06
2010-04-30,,-0.0326677687560879,-0.0391753122810955,-0.013748176862781847,-0.010329306769307767,,-0.011842033478955183,-0.05645679101536816,,7.92861342602258e-06
2010-05-03,,0.002844606665689531,0.03218858198636565,0.008070322194627666,0.01706744857514564,,0.00932084018812418,-0.010821042594863717,,7.92861342602258e-06
2010-05-04,,-0.05571312943009621,-0.03811500885212471,-0.02292583315975749,-0.02499042209251079,,-0.04566528586600438,-0.050836668323373746,,7.92861342602258e-06
2010-05-05,,0.008472665180022876,-0.04178651378636156,-0.005586539961365711,-0.007058293636855173,,0.006694787962085336,-0.016949206301992703,,7.92861342602258e-06
2010-05-06,,-0.016955633933002923,-0.05187980406431503,-0.02247178512257153,-0.03728647582736078,,-0.021755403979463295,-0.020689349087182562,,7.92861342602258e-06
2010-05-07,,-0.028979887853059938,-0.03489306315043872,-0.02145580485291787,-0.0012951831452444607,,-0.011089475893573786,-0.016901724202688317,,7.92861342602258e-06
2010-05-10,,0.05048804271130103,0.08299108989537785,0.05324945188882002,0.03618702005503871,,0.05781322367759545,0.04298020089698973,,7.92861342602258e-06
2010-05-11,,-0.006321896940992722,-0.012139861133350194,-0.008921610189982832,-0.0023788847526295953,,-0.02415412520423066,-0.010989026682331926,,7.92861342602258e-06
2010-05-12,,0.026138323571195388,0.005418318075030681,0.01950465334776519,0.004517253569150226,,-0.007189831607683939,0.019444580818436474,,7.92861342602258e-06
2010-05-13,,-0.0179278232325093,0.0007700956697764827,-0.010301798511452409,-0.014239355401312381,,0.01086284946999494,-0.0020440331858299077,,7.92861342602258e-06
2010-05-14,,-0.02236256321710095,-0.0576927975087681,-0.01598501521442941,-0.01381122917407085,,-0.006557290059166387,-0.11535809321820101,,7.92861342602258e-06
2010-05-17,,0.002956516590394198,-0.01387745668362872,0.017755921576186662,0.008040501542739165,,0.0008669238996079631,0.0023148281848139884,,7.92861342602258e-06
2010-05-18,,-0.02040179495846517,-0.03725143155103294,-0.006310140144714316,-0.011321274031808493,,-0.01889879268706074,-0.03310244381241911,,7.92861342602258e-06
2010-05-19,,-0.013383007771524125,-0.00687913513313676,-0.0041090206829740294,-0.003252917387249754,,-0.00790569285486653,0.015923549216847244,,7.92861342602258e-06
2010-05-20,,-0.03916846700542431,-0.047618814159330225,-0.043135626543138184,-0.039164719588543506,,-0.03927758115096158,-0.023510946117631937,,7.92861342602258e-06
2010-05-21,,0.02514414854153002,0.006363448140292771,0.016463753423856087,0.011956469273743275,,-0.00623145847888229,0.02166955129539616,,7.92861342602258e-06
2010-05-24,,-0.00488921268638598,-0.05149082222807155,-0.011183868903138383,-0.013963813048067375,,0.010825095240234894,-0.029065145525817515,,7.92861342602258e-06
2010-05-25,,0.02243696120563432,0.012381049531876132,-0.002730316643994146,-0.011846092173597556,,-0.00018857700036267744,0.026698840890176934,,7.92861342602258e-06
2010-05-26,,-0.013214797456868488,0.0159929106189034,0.0,-0.014055290870628845,,-0.0033537722473542253,0.00472807757615934,,7.92861342602258e-06
2010-05-27,,0.028325620834544374,0.020370833956508738,0.026202750920115925,0.03927319248848726,,0.0315266608722109,0.05882321763633236,,7.92861342602258e-06
2010-05-28,,-0.009786941481430333,-0.033576050617296516,-0.00914618443202464,-0.00658974152313041,,-0.009847918312468895,-0.026666520858758314,,7.92861342602258e-06
2010-06-01,,-0.017694817213935954,-0.03943636586473642,-0.02423092498522661,-0.021388624112184118,,-0.006712865135583446,-0.04261779134546462,,7.136461739776223e-06
2010-06-02,,0.0249106781572912,0.029325584729155363,0.019313985375725373,0.025452441743893717,,0.02280402301318607,0.01112856443105592,,7.136461739776223e-06
2010-06-03,,0.019396789459946717,-0.003798557940677738,0.009280940772568691,-0.002967059893289492,,0.024788705591931137,-0.0015723909144609305,,7.136461739776223e-06
2010-06-04,,-0.0465206553511045,-0.03527201090297982,-0.04176251294564315,-0.03558392341390326,,-0.013607626547511575,-0.047243806358622464,,7.136461739776223e-06
2010-06-07,,-0.006190454588107741,-0.025691608140786082,-0.015993451198744735,0.0009819238878390202,,-0.026467687665669204,-0.04958688905462205,,7.136461739776223e-06
2010-06-08,,-0.025981508363976058,0.010142175398554443,0.006500966720237145,-0.004625332315521868,,-0.0015242007784173062,-0.0278261290928582,,7.136461739776223e-06
2010-06-09,,-0.007825602464338166,-0.0010042753491353862,-0.006055378197385108,-0.003238345628622241,,-0.022195664225870826,-0.024150317577192215,,7.136461739776223e-06
2010-06-10,,0.044949513740156766,0.045226150526515685,0.029650726733039923,0.04774688003235572,,0.02740395260096995,0.040329989709262604,,7.136461739776223e-06
2010-06-11,,-0.0014608918840156582,0.015384531618863218,-0.0019727310799694253,-0.0014830396849710992,,0.0030594383945721226,0.0229076857435504,,7.136461739776223e-06
2010-06-14,,0.006502472630989908,-0.016098375802421683,-0.004347767922837198,0.00162026439090579,,-0.010869958834963334,-0.021533672516890534,,7.136461739776223e-06
2010-06-15,,0.024307488680556988,0.024061720024460387,0.031361836648775565,0.014154823016156337,,0.03062982576758211,0.04929614394489401,,7.136461739776223e-06
2010-06-16,,0.0004730026109502905,-0.003759287268864653,-0.0026943194366405576,-0.0037219944230423296,,0.006586388908730534,-0.012583792447230069,,7.136461739776223e-06
2010-06-17,,-0.007959009889129565,-0.011320961770182159,0.003087617203002102,0.004936228928950515,,-0.0023739972632461637,0.03823284034553165,,7.136461739776223e-06
2010-06-18,,-0.00047657202672957144,-0.004771126415526683,0.004232427753017909,0.002655791251279016,,-9.992080606147091e-05,0.006546569096004706,,7.136461739776223e-06
2010-06-21,,-0.026066920757494616,-0.005752559780980326,-0.012260472518185517,0.0026484953675069978,,-0.02293859624269412,-0.023577260579951242,,7.136461739776223e-06
2010-06-22,,-0.0019583980108167642,-0.027001095159281174,-0.018231244301424532,-0.022715521821453866,,-0.0047281699993775295,-0.03746873580055876,,7.136461739776223e-06
2010-06-23,,-0.007031272112343778,0.007928885533914576,-0.0031607212903344006,-0.023513328812946988,,-0.008637505194244222,0.011245410380719356,,7.136461739776223e-06
2010-06-24,,-0.025689605837664442,-0.02753208720365985,-0.011890857080749884,-0.01978984352978963,,-0.014417690856417531,-0.04961467528945951,,7.136461739776223e-06
2010-06-25,,0.02256403230226156,0.036400789775999254,-0.0004010085614682968,-0.010871273422766725,,-0.005093668552741959,-0.0027003789345551032,,7.136461739776223e-06
2010-06-28,,-0.02644633375289751,-0.019512175938241283,0.004414249663944325,-0.0014273100567233632,,-0.0012693654169293467,0.0018050333190364753,,7.136461739776223e-06
2010-06-29,,-0.07801355626213091,-0.0527366570700577,-0.03236138934539856,-0.022869979066602375,,-0.037747825648967503,-0.055855680682101116,,7.136461739776223e-06
2010-06-30,,0.005984677287360851,0.004201556983540966,-0.010321951143461683,-0.007314214927746643,,-0.02049489682168737,-0.02576350360792623,,7.136461739776223e-06
2010-07-01,,0.015559224041112651,-0.00941394996574596,0.0,-0.00560009857491961,,-0.012270944379521143,0.016650201280939747,,7.136461739776223e-06
2010-07-02,,-0.016402321994183233,-0.013727762556013268,-0.012932691010032027,-0.0025189056852764624,,-0.006689612121333566,-0.012523991856265293,,7.136461739776223e-06
2010-07-06,,0.008429541081135028,-0.0149892638768091,0.002958317884880657,0.0037140585423591777,,-0.0010995370471889032,-0.010731533056444587,,7.136461739776223e-06
2010-07-07,,0.030619740157965314,0.039130326832650386,0.029920215475461642,0.027974968340394035,,0.03240303088362029,0.04832326543099952,,7.136461739776223e-06
2010-07-08,,0.024596607465378728,0.06380776913148822,0.011456555856527162,0.013822715681188091,,0.014127055299816726,-0.03010333037542945,,7.136461739776223e-06
2010-07-09,,0.00894855393856342,0.032447890970133786,0.010517773354856041,0.020310012433423896,,0.023939945753656655,0.003879582393051084,,7.136461739776223e-06
2010-07-12,,0.019188161750843813,-0.018094986338542896,0.00880710917462224,0.0001391029080384243,,0.017839897382360803,0.01835752790835632,,7.136461739776223e-06
2010-07-13,,0.034641414952298,0.022308808240764533,0.02976180197495304,0.019206899570131997,,0.02809829357292304,0.036053208043861806,,7.136461739776223e-06
2010-07-14,,-0.0028305578697915834,-0.02466811000448732,-0.006936563274490881,-0.002458212277855365,,0.004374463259643413,0.0100730954677688,,7.136461739776223e-06
2010-07-15,,-0.010056739368155543,0.027237204053235597,0.00116416921248641,-0.00013679881936923266,,0.00545453057706502,-0.028104987243771418,,7.136461739776223e-06
2010-07-16,,-0.029247938829834008,-0.0350381226138432,-0.023255596038431303,-0.02108467213060139,,-0.06965304348648338,-0.06250019396474804,,7.136461739776223e-06
2010-07-19,,0.0122373582617743,-0.008831837186018654,0.01904747286173225,0.0069928216845192015,,0.014294689117066772,0.04079612252491871,,7.136461739776223e-06
2010-07-20,,0.001333983110407777,0.02079194184444355,0.009735200152992896,0.015278380832083327,,0.03305595058198785,0.0248567075440409,,7.136461739776223e-06
2010-07-21,,-0.02223148986476886,0.0,-0.028152577192163575,-0.012722495857669602,,-0.008492738989222426,-0.03264950414851808,,7.136461739776223e-06
2010-07-22,,0.022481473071511937,0.04170744004265736,0.026983904659757307,0.017597051922706886,,0.015308926178807303,0.0163936069765116,,7.136461739776223e-06
2010-07-23,,-0.00999416056167901,0.04748614385016792,0.005023439306417465,0.0010896541530522885,,0.01082901020373117,-0.017077799048650366,,7.136461739776223e-06
2010-07-26,,-0.003953893413277121,0.04000017403583289,0.008458079883350678,0.014961783262234851,,-0.002224217744096091,0.018340008275061326,,7.136461739776223e-06
2010-07-27,,-0.010726338969999527,-0.02222270529043091,0.002287769103416215,0.009113124729888566,,0.007485088318967881,-0.008531050135120122,,7.136461739776223e-06
2010-07-28,,0.0,-0.018356857860445497,0.006085799882014742,0.0034526749647123545,,-0.016807769698461983,-0.03154854251542105,,7.136461739776223e-06
2010-07-29,,-0.0023051674686416224,0.006233292387691547,-0.00756162541476324,0.006087975658196854,,0.001321313809974356,-0.09871685727789004,,7.136461739776223e-06
2010-07-30,,0.008813938759026918,-0.013274288178834803,0.00800017051125379,0.002499102147490273,,-0.00028864118766058766,0.006571437811325964,,7.136461739776223e-06
2010-08-02,,0.018491850044112246,0.04932806256065736,0.026076865760540358,0.020863712281905977,,0.011467481097270138,-0.0010882967262518806,,7.532557270595319e-06
2010-08-03,,0.019571887838305324,-0.01709448964550131,-0.008103106047898434,0.01105411013335278,,-0.0011827170589915337,-0.02614338743636524,,7.532557270595319e-06
2010-08-04,,0.042150037856399925,0.005217237598127866,0.0022282170664056355,0.0045765354037918815,,0.03366480234078173,0.04250591752240185,,7.532557270595319e-06
2010-08-05,,0.001959524831299797,-0.004325049729271169,-0.0025935795278939633,0.0006324844232914462,,0.0035155340443857597,0.012875161134727309,,7.532557270595319e-06
2010-08-06,,0.003833199280778965,-0.015638363684074785,-0.002600494731186398,-0.004299623261912799,,-0.015508751527340547,0.0116525741059883,,7.532557270595319e-06
2010-08-09,,0.0039744853469558805,0.002647335324679645,0.008938652591526708,0.0071123913422956875,,0.010255434782608708,0.009424465420602157,,7.532557270595319e-06
2010-08-10,,0.009081706338939677,-0.03257056874892805,-0.005906335629245474,-0.0031525673851323655,,-0.00324519432031134,-0.04149414646393623,,7.532557270595319e-06
2010-08-11,,-0.03161540398230922,-0.02938454855698469,-0.03193441507848549,-0.024165245663891777,,-0.023763702526471198,-0.03896104188354199,,7.532557270595319e-06
2010-08-12,,0.0053221376153052,0.0416274942895829,-0.004219527784173449,-0.0007779720220075781,,0.0005491129007892948,0.009009139798668242,,7.532557270595319e-06
2010-08-13,,-0.014775622047177639,-0.03451447132369967,-0.004622594268728242,0.004282049493847584,,-0.011503874366672107,0.04799126878740023,,7.532557270595319e-06
2010-08-16,,0.011067486550736971,-0.02351811799229253,0.005805077353212784,0.004004635738792395,,-0.0015626963309978148,-0.02555968980094725,,7.532557270595319e-06
2010-08-17,,0.022130508514835556,0.02408454107099023,0.0215467921748278,0.010131533165202322,,0.010152646504885343,0.013115175435227666,,7.532557270595319e-06
2010-08-18,,0.0061307213244572445,-0.006585058723274861,0.004143242751515119,-0.009386597581308442,,-0.017063588399357843,0.005393961029122263,,7.532557270595319e-06
2010-08-19,,-0.016043207146738903,-0.028408509106910174,-0.020630303798668703,-0.015576689019354273,,-0.029409849402092014,0.06008523798411258,,7.532557270595319e-06
2010-08-20,,0.0014893825704487273,-0.007797557705152669,0.0030639663152416396,-0.010416051646166546,,-0.012714471250131809,0.009109472245357741,,7.532557270595319e-06
2010-08-23,,-0.009079537826257034,0.038310185996129675,-0.0038183028337095415,0.0,,0.004436967268477865,-0.015045015753271662,,7.532557270595319e-06
2010-08-24,,-0.016350693621048684,-0.0132450545633086,-0.008049143645033952,-0.0169223538272133,,-0.02732343731229203,-0.01018339361616083,,7.532557270595319e-06
2010-08-25,,0.018630077063592987,-0.0057524637035751836,-0.009273412194168773,0.003930833028114256,,0.0071556472024003615,0.020576110119175928,,7.532557270595319e-06
2010-08-26,,-0.0156878480093543,-0.008678710705271708,-0.01716063053118111,-0.009990642572125896,,-0.008006679307580256,-0.012096950415656171,,7.532557270595319e-06
2010-08-27,,0.014255926284626685,0.0009728564178272947,0.016269941011253675,0.021818824040961582,,0.017406486640414887,0.03265333055527142,,7.532557270595319e-06
2010-08-30,,-0.022504726576955236,-0.026239006159194167,-0.010542888308532117,-0.015347452522251781,,-0.013381749551470312,-0.047430489764058725,,7.532557270595319e-06
2010-08-31,,0.008401332416869245,0.006985561338259005,0.005919256564781206,0.004066348532095088,,-0.0058980689916153795,-0.03215778016863913,,7.532557270595319e-06
2010-09-01,,0.06136343877102135,0.034688053801748664,0.032169684181621916,0.036312020445956605,,0.022909988911721912,0.0075023127497308995,,7.532557270595319e-06
2010-09-02,,0.020529875545821863,-0.020114878919841206,0.013682862480559388,0.008857677924880347,,0.006191206742985456,0.018085066260627336,,7.532557270595319e-06
2010-09-03,,0.026477317066771144,0.011729941652890208,0.018372634755719597,0.007101181100904519,,0.015372114778280599,0.03448285601893497,,7.532557270595319e-06
2010-09-07,,-0.011312024734652648,-0.015458961345980793,-0.015831738263062056,-0.012179212604057521,,-0.012545313103623501,0.009091172583787444,,7.532557270595319e-06
2010-09-08,,0.013992088158926164,-0.013738701575246481,0.009726787215213584,0.0025957068016146945,,0.013307492283056055,0.03303259425492411,,7.532557270595319e-06
2010-09-09,,0.008911927070574865,-0.004975414856843496,0.0044460144668216905,0.0014237105775436465,,0.011900335120545336,-0.013565637666973829,,7.532557270595319e-06
2010-09-10,,0.014674478308631,0.02900042729503216,0.012172548417443751,0.0188728588974878,,-8.410956436732953e-05,-0.010805529473497333,,7.532557270595319e-06
2010-09-13,,0.01846388139409183,0.030126187600982623,0.010568598219830472,0.00545563368704749,,0.012874429619222028,0.05660379306460772,,7.532557270595319e-06
2010-09-14,,0.004687381259099954,-0.003773948860947285,0.0036062514447257055,0.0032808675794242514,,-0.0038152602310926875,-0.009398485587835737,,7.532557270595319e-06
2010-09-15,,-0.0020583007453709445,0.01988693801890351,0.0014371352403745874,-0.0037735459289632844,,0.0004370711926329207,0.0018975113079324757,,7.532557270595319e-06
