Date,ABNB,AMZN,BX,CTAS,CVX,GM,GOOG,NVDA,UBER
2013-10-17,,823043259.1094971,125278885.46590805,27660417.783355713,404918878.8848877,341116605.5393219,3783223515.0275917,78214076.76372528,
2013-10-18,,1963646406.9137573,146942044.3798065,47174057.79724121,480671946.76742554,398768539.7787094,11698372493.329718,94596295.34683228,
2013-10-21,,823379637.4015808,55997921.45690918,18413987.131500244,336865738.4750366,362456899.0785599,3640273465.2681923,72504995.99304199,
2013-10-22,,1308711233.6540222,106681387.83569336,16369911.698913574,501278266.13845825,457125285.2027893,2224060159.78693,66384435.39772034,
2013-10-23,,920874995.0180054,101651257.37953188,19934450.5569458,384300464.8277283,460442808.9614868,2746851062.819103,91704472.7388382,
2013-10-24,,1954956226.5090942,102552834.70535278,67660138.88931274,325530482.6789856,521592600.24261475,2145553173.2664566,85356877.23112106,
2013-10-25,,4374052836.486816,75140637.14570999,74950910.92033386,332235414.4721985,347097548.0857849,2061363599.151001,118149575.69217682,
2013-10-28,,1302198196.7926025,77912546.50382994,82021485.4686737,428562895.3125,352841055.5370331,1176080483.7735596,140584703.75118256,
2013-10-29,,792644590.0039674,75929361.86800003,12752033.834838867,332267352.1888733,658388077.1827697,1663165240.0905266,138600309.88731384,
2013-10-30,,1625654452.9418945,88297933.23783876,18080900.9513855,387729459.1331482,1190516185.16922,1364379164.997509,72844914.66064453,
2013-10-31,,897989200.9887695,60453397.355651855,15412646.249771116,599583349.0943909,788160984.7595215,1690151217.7939606,104533815.93074799,
2013-11-01,,1195829050.8270264,61833233.93058777,16930531.082153324,710938905.1651001,873109703.3084869,1318000369.0192127,73789515.93074797,
2013-11-04,,695381626.6479492,57963362.3099327,16716266.647338865,507886510.6567383,512073667.1043396,1168534024.0892408,142625728.04851532,
2013-11-05,,720328117.7749634,39223984.39273834,21822248.055267334,505802186.5875244,427844149.5529175,1206823717.367241,146635409.8854065,
2013-11-06,,812909614.6965027,57683369.12298202,19783927.268981934,653958917.1234131,448865735.63308716,933668494.5152856,69220426.98383331,
2013-11-07,,1458858785.2363586,108032615.89879988,22766675.201797485,783226892.6269531,542378648.2711792,1692952870.940964,188770448.91023636,
2013-11-08,,930738591.9723511,128547576.14936829,17914252.880859375,885332321.3424683,506510819.29378515,1311491486.3562813,268106060.85405353,
2013-11-11,,801501239.7880554,80597261.02638246,14046793.301010132,267567835.66589355,380484902.52685547,1124382404.4442978,109541124.35646057,
2013-11-12,,818983722.2633362,66747227.34870911,19029207.893371582,534926932.6965332,399674714.9665833,1232449258.7986565,116538630.95397949,
2013-11-13,,987904971.7025757,77783690.59066771,14441758.939743044,480960801.39160156,1279689983.6818697,1630683116.5209656,126075768.08776855,
2013-11-14,,1528310589.8208618,57310758.12034607,21512678.551101685,425253075.365448,832570133.8830948,1207802859.234106,117181626.56879424,
2013-11-15,,1658163963.7756348,53033326.58615112,19271255.5557251,468955083.5571289,638313697.6272583,1319132668.1593893,170816241.5189743,
2013-11-18,,1002381132.8353882,77890594.46868896,23047846.29058838,375339096.61483765,491601571.27227783,1815218495.9093935,117322486.63806915,
2013-11-19,,695137702.1179198,58340831.36844634,17090919.451904297,467545966.4199829,572477113.7973785,1160116289.98917,75275434.1814041,
2013-11-20,,642292754.4593811,57232573.98233414,16392467.804718018,362578739.1281128,483426338.36803436,985200129.2713318,73458197.24922182,
2013-11-21,,724780198.4252928,33275630.868530273,17162753.30696106,392040945.0164795,980964837.8019333,1128997600.7409232,77216533.29315187,
2013-11-22,,1104085275.1350403,52514499.504089355,17636199.81689453,313464867.10510254,764635750.4886627,1294196420.1519852,56805862.72325516,
2013-11-25,,1119487115.5395508,80972039.7474289,16241718.322753908,315780909.55963135,601688456.1590194,1687085084.8822403,90794492.1283722,
2013-11-26,,1039004456.2683105,66304210.9954834,16812651.293945312,366988303.0128479,651860463.1183625,2419842777.5436306,277821137.0651245,
2013-11-27,,877715719.5549012,59098490.12145996,20583628.573608402,310931913.8442993,808430859.2662811,1194510401.1543674,67121586.96498871,
2013-11-29,,947049708.251953,24254071.892166138,11331529.51965332,296200622.01690674,225534304.2772293,1263878959.0207214,43033706.43568039,
2013-12-02,,1849302178.4210205,88062093.5760498,25967792.344665527,428229275.6347656,629342347.2045898,1448011928.9980164,138878630.0502777,
2013-12-03,,1424357499.30954,53491143.91365051,17779907.88230896,430946296.1013794,1297925297.087288,1765369064.8553636,107863024.9938965,
2013-12-04,,909051603.8131714,86650114.53151703,18180296.063232422,347684792.12646484,1167265455.0991058,1260927305.4609375,185637945.6922531,
2013-12-05,,733030210.018158,42384007.6915741,28886552.207946777,370572089.4958496,1026009898.2055664,1198706366.7194843,100646833.46643448,
2013-12-06,,767979658.9431763,66822988.81416321,41262399.60823059,332258791.9937134,1155847920.3557968,1528630296.6112137,102524718.21308136,
2013-12-09,,1062989158.1726074,50691001.67350769,25513515.895843506,617965203.9337158,909305328.6306381,1598450313.1161425,138187906.51416782,
2013-12-10,,1061276300.6591797,63858476.20353699,32688752.52685547,450432210.83755493,997885017.6973344,2010851137.3034093,192395510.41374207,
2013-12-11,,936862390.3884889,81548746.8454361,32212592.811584473,580269936.3128662,499442635.6567382,1844105033.0134392,150521503.8219452,
2013-12-12,,809660625.0,70482830.44052124,28773127.938842777,568017359.6160889,574548515.9063339,1708191148.6759758,92200465.40431976,
2013-12-13,,1162325993.537903,54982543.631362915,27714286.322784424,410654005.8609009,452382145.7462311,2293852331.8285527,65389097.900676735,
2013-12-16,,875843734.5695496,56022106.46133423,35941275.84724426,570913282.1960449,1056313305.821228,1718913987.7972565,84287438.16184998,
2013-12-17,,908612820.6939697,116659223.2465744,37473653.01132202,526791849.8535156,891991941.7762756,1642983982.7470548,97681376.17378235,
2013-12-18,,1381544059.425354,100508393.93806458,31371230.964660645,648767598.1811523,1624201558.5367203,2397623009.1731644,154005696.9423294,
2013-12-19,,959205192.4438477,97163264.73960876,36088766.25709534,523964426.0421753,771603130.9890747,1809316631.3974495,93782695.1576233,
2013-12-20,,2024634641.4489741,67741902.41184235,97803314.29595947,754746667.2424316,1544863144.0429688,3589782184.2612,141386891.64733887,
2013-12-23,,1071565735.13031,92177355.22537231,41972570.10269165,324327465.10009766,638390868.8163757,1919756083.2745,62735614.175224304,
2013-12-24,,551055654.7241211,29107296.940612793,11860072.48764038,127497255.78765869,235981599.2591858,816312935.405388,29699662.933349606,
2013-12-26,,755602699.6040343,37482735.91156006,22110153.427505493,277120321.50878906,351964748.68011475,1494937982.2928467,62428379.40788269,
2013-12-27,,790945125.3204346,37066477.00557709,18585506.80732727,281317734.1773987,312378725.0839233,1755552510.4473877,78418989.64157106,
2013-12-30,,978350571.7811584,60524639.39819336,16716600.449752808,378672065.20080566,269855061.6821289,1371403500.0904236,93476748.38829042,
2013-12-31,,796184267.2920227,61885621.749687195,23589904.527664185,282247427.0050049,344360763.804245,1521812080.7045746,89082859.31396483,
2014-01-02,,850780284.9197388,124846591.83425903,30323590.745544434,366436905.1635742,458868536.8051529,2027436735.189682,97288639.71862791,
2014-01-03,,876211710.2584839,87313820.50209045,27642593.645095825,283439658.67614746,1244226040.1021957,1841703476.883789,95842271.4220047,
2014-01-06,,1248043245.1019285,123001226.1302948,33180652.379226685,342861347.63946533,768553271.9278337,1976874298.420866,153365557.01017383,
2014-01-07,,762625506.8969727,100628312.78514862,29705943.939971924,371052251.978302,431961422.9715347,2907053908.9791355,126868872.86567688,
2014-01-08,,931047711.1053467,43761567.98629761,78326854.22973633,663883966.960907,347978193.850708,2559208331.548492,118914950.13809206,
2014-01-09,,843324066.5817261,48909471.05674744,31527909.702301025,452354864.780426,300890156.7955017,2355985205.654848,108530318.12772751,
2014-01-10,,1065529938.9266968,67457107.61222841,28827002.005767822,639412484.9319458,443476217.22412115,2422540838.574887,81058058.43725204,
2014-01-13,,1112298989.845276,76098561.02981569,26052708.923339844,504260693.4387207,630674627.3719788,2716376391.2729936,88150020.77789308,
2014-01-14,,930283391.8495178,43586579.807281494,22736609.52720642,536739620.7977295,528208108.00857544,2853500318.736862,90342854.44517134,
2014-01-15,,1060258669.2237854,61022626.689910874,30845354.150390625,451671439.4920349,2666419193.1518555,2240038685.2188034,66095291.84103011,
2014-01-16,,1029555007.6293945,38619590.48080444,19885057.70111084,389452320.4444885,1068361144.3330765,1946958867.2378635,83576719.65999603,
2014-01-17,,1800282945.0073242,75513199.65820312,61984910.60256958,558368890.6425476,820441066.6849136,3107926780.3527255,128371905.71784973,
2014-01-21,,1270850862.1673584,56606941.675186165,28230785.514450073,438380658.8745117,895910741.4585115,2304009672.3476143,93148574.34253693,
2014-01-22,,833554640.4457093,58858182.21054077,25941905.09643555,389716543.31207275,497760689.0945434,1830712483.453369,127762992.67911911,
2014-01-23,,1209766683.2275388,123136535.50243378,33950423.43826294,477656456.46972656,599450287.5177383,2261150904.6189647,69690610.85014345,
2014-01-24,,1728075765.1672363,191224962.36114505,26865307.402038574,536403334.48257446,1106008086.997032,4374508248.366005,90532328.57437134,
2014-01-27,,1520707039.1235352,133984265.64846039,30304360.74371338,467757957.80181885,946285243.9115524,4794314730.185497,85252714.03427124,
2014-01-28,,1141677657.966614,55921418.27392578,19938323.554992672,326916206.0081482,444982072.9751587,2482076648.056507,61849140.57893753,
2014-01-29,,1299479598.0682373,96738756.41155243,31251273.922348026,416452167.80548096,483471927.28500366,2634358904.400585,59412768.53027344,
2014-01-30,,4221086301.5556335,271154974.6635437,21082863.821411133,419324407.69729614,432904275.10643005,5780724449.274984,75224267.26570128,
2014-01-31,,5794565128.189087,172149673.35548398,23082017.84362793,1126609200.9429932,744907588.5486603,6573633400.46211,124173010.42375565,
2014-02-03,,3558699092.5598145,150652243.33496094,28153903.707122803,814706835.3057861,1042764278.4290314,5178754881.401344,157722440.86227417,
2014-02-04,,1674648466.873169,104225023.97918701,25906540.648651127,700166621.5118408,569552250.9344101,3200392136.825951,103140542.7675247,
2014-02-05,,1536644350.30365,80902683.05492401,21251830.15022278,752106653.7506104,787623914.8681641,2737392310.6028976,78174060.58712004,
2014-02-06,,1182805850.7843018,120596257.4005127,17334328.716278076,577515181.7825317,1435554649.0898132,2257978148.748797,62109683.60519409,
2014-02-07,,1563657014.0075684,86339237.20817566,39544536.60583496,515163030.3512573,856447180.3894043,3103967302.559271,58856442.24243164,
2014-02-10,,1244893301.1131287,110817488.97228241,43601065.90270996,671769366.2826538,1146165133.5983276,2281583511.235079,121791898.93512727,
2014-02-11,,1165723586.5325928,155233418.2981491,35083438.13171387,507643138.1652832,636038023.5214233,2440821096.388527,90211579.76608278,
2014-02-12,,2300754174.7398376,86606506.99424745,32452443.994140625,471905434.92507935,628905329.6358109,2046446908.2630157,295526814.9662018,
2014-02-13,,1491310050.9643555,68357225.87890625,16976848.55003357,373527366.22924805,814903569.8562622,2203496423.543167,369649760.7351303,
2014-02-14,,1257943491.4855957,76506705.6575775,22160671.5385437,504384825.2105713,621242601.5773772,2630162696.7825623,345330011.31591797,
2014-02-18,,1767542783.8897705,78776620.388031,46150307.582855225,451445658.454895,676757452.829361,2553624806.8391285,181104808.47644806,
2014-02-19,,1447914534.751892,76127274.24087524,24428599.3560791,595337524.1546631,630654220.4912186,2529242467.1918945,192668094.62070465,
2014-02-20,,1221781424.0112305,110461094.15340425,35755599.13330078,631922797.6913452,516481826.05152136,2047950328.3473492,176322035.9928131,
2014-02-21,,1459859544.7540283,124182199.15847778,155581690.45906067,681511484.6168518,1440380466.9570923,2241818089.040268,198291638.91620636,
2014-02-24,,1282132617.1646118,218360948.72436523,148591880.23910522,549403204.9087524,610330232.5492859,2030105463.733917,179783244.17762756,
2014-02-25,,1338826875.366211,105165225.09231569,37527347.11647034,450656765.410614,616623062.2064592,1755213950.888214,107523519.08111572,
2014-02-26,,1303231563.419342,113115936.56787872,25410836.4944458,463206176.0498047,745198614.3922805,2418621077.5252934,159966784.8575592,
2014-02-27,,1118167652.1606445,106685328.59802245,21518582.080078125,373537202.50549316,802386990.9976958,1536204572.8295288,170427624.38278198,
2014-02-28,,1405672164.4592285,121900369.20089722,28193711.502075195,525331025.52337646,1218442707.3068619,2812527845.8336368,140079440.9757614,
2014-03-03,,1006772391.9334412,97381132.48176575,22271860.835266113,455427459.4619751,659977809.0133667,2531421895.0315547,162903366.43753052,
2014-03-04,,984131143.4936523,88174281.74514769,30470205.838775635,424450431.58721924,501313468.9762116,1783123415.8924255,113982470.75996399,
2014-03-05,,1432991452.2094724,89792197.52025604,19770512.928009033,503150552.885437,811317639.333725,1504916561.679062,106635333.64257812,
2014-03-06,,1089163444.3893435,90729883.86421204,23830254.50592041,390185126.03149414,544373209.8495483,1546587468.2716906,126341995.82977295,
2014-03-07,,848222417.2210693,113416344.622612,20613725.050354004,381606810.6170654,501995342.861557,1840528346.9579372,116769000.97045898,
2014-03-10,,780262103.5614014,101601263.86985779,35925807.15942383,471307084.2819214,494139061.79504395,1471572896.5336704,128953143.69735718,
2014-03-11,,828406601.3145447,79340361.84997559,20956073.62060547,471250901.0284424,1095681189.9353027,2055582907.3204992,128648581.26068115,
2014-03-12,,821560605.7357787,83520916.05834962,30733605.3024292,516798633.8317871,1225078512.4683383,2371499444.996103,103917532.56263733,
2014-03-13,,2537041856.689453,113536204.63657379,31560459.326171875,405754174.8527527,1025384204.9121858,2789059116.663742,161881329.26063538,
2014-03-14,,1645278252.1820068,97212779.80041504,19491577.518463135,469990242.00439453,832960477.2903442,2690285950.0526505,194222421.59347534,
2014-03-17,,863717157.2494507,66572478.258132935,30494434.02786255,444890031.8222046,787491730.2818298,2577439379.385824,126508351.22642517,
2014-03-18,,940675267.7154542,77404045.45783998,29325880.322265625,482586751.3183594,574442797.9597092,2198436870.6431255,127004442.09136963,
2014-03-19,,987827890.2702332,94072326.61437987,26404878.609848022,420842786.74316406,392724457.3501587,1934270373.1461792,161007817.54760742,
2014-03-20,,944009728.603363,74509828.31039429,52607911.766052246,400079579.51660156,390322117.08927155,2016855471.1634443,84381840.91567993,
2014-03-21,,1952432756.8702698,76886922.42736816,81560946.01249695,1129571475.9521484,643688511.5003587,3795783758.5427284,248658728.2497406,
2014-03-24,,1714741041.9273376,102499035.07385255,35879687.23564148,409334490.96603394,577499325.1018525,3516749304.174118,133795840.30838013,
2014-03-25,,1576934276.8478394,74263600.79574586,21488359.353637695,428008457.901001,655834598.6145021,2792746836.8157578,133065002.12364197,
2014-03-26,,1415089570.652008,149802403.78837585,18196418.91555786,461049553.3721924,445391470.86906433,2920482740.6881466,238247582.64465332,
2014-03-27,,1951753415.0390625,74053565.95020294,23792061.97128296,403238735.2294922,432937618.6916352,7315816.76404953,227899481.88858032,
2014-03-28,,1348694514.8162842,81096664.23301697,23754199.349975586,456643303.9451599,509963276.2046814,23015594.85533333,169129090.51036835,
2014-03-31,,1445550119.5907593,67599175.71334839,41373962.95852661,427618432.9750061,640286646.2184906,6015275.188816071,116008238.30413818,
2014-04-01,,1234798291.3093567,76833998.15750124,41886287.573242195,420815856.6970825,1224600327.0198822,4480569.8359184265,289968741.44363403,
2014-04-02,,1530441941.7572021,62420837.42046356,31850797.742843628,352710600.0,1118165007.9565048,83178893.76791954,105337054.38022614,
2014-04-03,,2134934434.753418,53737174.53079224,33924886.56616211,347172172.3510742,558471914.2856599,2897241759.229225,266041963.35544586,
2014-04-04,,4048675704.3685913,132603795.60146332,26332193.93310547,413087761.73172,542951886.0240937,3449971074.707028,158252538.58032227,
2014-04-07,,2248914558.124542,226382882.47013092,29329164.514160156,403393276.3183594,635969652.4551392,2362263263.4116783,184895478.1112671,
2014-04-08,,2151335680.1757812,229133623.9124298,26587419.427871704,363621876.1894226,545107578.0288695,1743828753.8453677,210313464.51034546,
2014-04-09,,1677830433.6547852,106119900.2593994,35630700.716018684,420005426.55944824,853832243.944931,1873903888.1605053,188342741.67251587,
2014-04-10,,1942837864.1109464,121507751.21116638,33249968.26095581,671177181.0699463,874690922.7697372,2177756484.5020695,162311563.43593597,
2014-04-11,,2271732399.4636536,186834304.06150818,40145817.09480286,539537781.5795898,1118862149.0215302,2076821446.5726302,151585971.7803955,
2014-04-14,,1356359567.9664612,93581404.30526733,28921604.82559204,530801471.0876465,467591412.100029,1367511374.0238934,125946861.9758606,
2014-04-15,,1706389477.2911074,107239898.12316895,21371321.728515625,606146639.8132324,599066750.4598616,2062343569.5055962,133157668.20926666,
2014-04-16,,1386936433.3076477,105558910.97259523,24272046.838378906,581500544.0826416,471888225.050354,2715859583.660574,103001691.03393556,
2014-04-17,,1396853120.5444336,180162182.70072937,24730882.611465454,698053736.5493774,321379820.95184326,3640601354.530655,67509591.89147949,
2014-04-21,,992411532.00531,102089665.8432007,15763678.871154785,517551949.168396,257845956.8572998,1353108546.9574776,51863628.466415405,
2014-04-22,,1222304082.5500488,212431144.36950684,29860727.081298828,475731199.6368408,322184674.8962403,1261563348.6387749,114052514.99176025,
2014-04-23,,1169981074.6002197,87576131.09130858,25174053.176879883,457694995.76034546,423031547.1120834,1078488087.07901,118303871.69265747,
2014-04-24,,3133370969.181061,95529507.08560945,29507065.4296875,422754772.98202515,872693248.9097595,986250468.5580844,178635436.70539856,
2014-04-25,,4916030072.181702,108325703.8318634,24671098.6907959,469764190.322876,413942963.8212204,1081190584.2212677,139156097.1069336,
2014-04-28,,4294419220.985412,158911041.41082764,29118488.285064697,633993167.8894043,521584850.96969604,1720247803.1679668,100204535.51959991,
2014-04-29,,1955263540.9526825,115948325.89111328,25239361.7805481,550843281.8634033,314618746.34628296,1420410038.697935,75849916.04804993,
2014-04-30,,1243465922.367096,166351430.05943298,36053818.42651367,504145757.31277466,370643057.2589874,919759021.6276646,133785042.63305667,
2014-05-01,,1332732634.845734,120958599.19433594,29187583.519363403,522803673.98986816,523074755.9246063,1009724391.1647415,87155267.01126099,
2014-05-02,,1230530774.7745516,148994039.33181763,35865188.08250427,442245805.9234619,305185852.56671906,888981312.948967,68278469.45152283,
2014-05-05,,781294973.8521576,99193555.87158203,24957924.361038208,347350155.5175781,224830314.42623138,539052359.1329956,105601846.41838075,
2014-05-06,,1392422414.72435,71211137.94078827,32547219.10057068,459025939.94140625,269146561.7952347,867701801.7671202,179945457.1334839,
2014-05-07,,2053419185.5773926,253586862.09487915,47269536.03172302,450075683.7158203,248938001.42326352,1639776345.3314953,127211553.8406372,
2014-05-08,,1109513052.1850586,106411020.0504303,29263451.976776123,411042256.54907227,273577129.6577454,1030073842.321045,189659725.76408386,
2014-05-09,,1187371157.8178406,102488695.67947388,31460007.495117188,395780149.9397278,440449590.3396607,1261966334.8387527,230718780.30452728,
2014-05-12,,1129546629.8217773,94798149.57523346,38034953.19213867,403722964.4981384,253274679.49962616,1010716415.5101776,131991848.39630127,
2014-05-13,,1069255960.6361389,98115488.7550354,36828927.795410156,364457661.34033203,243546531.30340576,879012086.6265335,95754962.46795654,
2014-05-14,,989080517.0955658,57417170.948410034,26711280.822753906,411399316.7678833,280806627.13184357,625923551.8296318,91903024.2805481,
2014-05-15,,1267870530.3325655,76859593.81389618,23281904.120635986,486452581.3179016,475935103.7223816,883809994.4105185,138976069.42977905,
2014-05-16,,1082675376.6479492,59586206.72607422,28154002.032089233,524361230.7685852,559381398.700714,771157159.8366833,120823642.76313782,
2014-05-19,,677859205.5931093,55711038.01860809,27521652.03475952,328769857.7354431,236203837.12978363,673926308.7499771,158158469.70100403,
2014-05-20,,1233583861.7515564,91669716.62158966,29558667.71850586,327736765.4144287,630408360.6868743,942937637.3214455,111221333.11271667,
2014-05-21,,1039718069.2749023,119442540.7447815,23548320.579528805,390845378.53775024,317519984.1522217,642955450.7121199,94078835.0566864,
2014-05-22,,785692067.9473878,95098140.13404846,27301605.74531555,266830721.25091553,215685317.0928955,878309720.9217073,56841720.61691284,
2014-05-23,,953237524.4159698,45237329.97894287,32918881.452178955,310779827.7687073,212897078.02333832,1064997622.6127129,80381270.83129883,
2014-05-27,,1511237957.611084,92337636.79695128,37254133.80126953,348059300.5218506,233780039.10884857,1187589487.3722785,93920593.09387207,
2014-05-28,,845496180.3817749,67785546.10347748,24522306.298828125,381160264.0357971,333100941.2174225,925367803.34198,101493224.49188232,
2014-05-29,,742246596.1360933,69405146.292305,22474022.985076904,506127339.36309814,287040872.35279083,756332037.312126,77522671.30279541,
2014-05-30,,1331525474.2469788,84653692.67234802,35917262.76855469,420323053.4889221,375274390.2744294,988933750.6123734,108135479.27436829,
2014-06-02,,680498073.14682,58532469.80609894,30982826.044845577,298294003.2409668,308502272.06954956,792729203.8900146,81816485.30960083,
2014-06-03,,730866444.732666,54426351.779937744,19560151.419067383,288909407.10754395,480498430.6631088,1014405789.7736168,109171925.20313263,
2014-06-04,,646416127.3899078,78980916.8258667,19989198.609924316,265913563.79318237,929909511.4284515,986651621.5598432,72451607.93685913,
2014-06-05,,2522778097.6524353,92507423.99082184,23769505.423736572,344862807.0892334,696972732.6536179,933044538.6474609,85150083.14399719,
2014-06-06,,1728789430.3894043,168551893.6323166,18608037.408447266,352878553.7384033,497910897.38235474,963563569.8574219,72943926.50642395,
2014-06-09,,1051995500.0,144152577.67829895,20366811.291503906,300925301.39160156,289703105.8063507,822662592.3164597,112195923.03771973,
2014-06-10,,1217750835.3652954,68327376.46636961,16827693.40133667,486651723.4603882,237795941.55426025,755621425.4316921,99180851.42097473,
2014-06-11,,1487215380.3100586,67346758.35762024,24504214.471435547,378504988.6703491,247276029.61235046,613103379.4400977,122924820.59669495,
2014-06-12,,1393688916.0346985,92999359.27734375,16986576.553344727,568592743.673706,461271954.06436926,801938612.4858456,156633475.63724518,
2014-06-13,,902071265.625,58688873.98986816,16190339.889526367,469204955.2307129,331418673.08425903,671602259.4344711,105964784.9401474,
2014-06-16,,802603501.4190674,65999468.04275513,22017460.89363098,600763959.6862793,350930016.8569565,924133009.7478027,92086504.86850739,
2014-06-17,,952145450.0312805,42175210.525512695,15935761.276245117,572751803.8696289,370916360.4560852,782260194.9592992,73559708.99505615,
2014-06-18,,2140533552.4177551,74225394.15588377,19096466.395568848,663397184.9555969,458325736.9995117,961203723.7082577,100493616.83425905,
2014-06-19,,1739836240.5929565,57314238.30280304,19540662.170791626,647849396.0472107,316711856.6707611,1359560504.6243765,216195431.010437,
2014-06-20,,1962706689.1479492,87052011.44256592,65374655.66139221,993474694.8478699,392060247.6968765,2501394536.3008976,159107845.16658783,
2014-06-23,,852394726.5625,46661742.66014099,25771191.81289673,968247530.8662415,328016900.92620844,865842354.5337296,184445435.4095459,
2014-06-24,,851438665.6188965,70418209.69257355,31352919.60144043,747987760.0997925,424572200.13427734,1242785056.7578087,120902854.5255661,
2014-06-25,,762214819.9234009,41264574.0858078,16566639.182281494,582857431.6955566,349429492.591095,1136468578.0210307,95414960.03723145,
2014-06-26,,879200161.5905762,43285908.30860138,15518108.978271484,529275439.5751953,326609697.82562256,1000627193.8462828,112262410.63899994,
2014-06-27,,784226051.6967773,31844343.479919426,79526134.30023193,748055413.5139465,718954840.613365,1287706977.028879,132469050.50468445,
2014-06-30,,867584831.1195374,44602937.9983902,28795944.77462769,492156137.89520264,584740899.6105194,753731876.0646629,79652622.56011963,
2014-07-01,,1054872853.6376953,75225245.31841278,27902147.13821411,345456079.44488525,679589286.4356995,841375503.4407808,143328936.58161163,
2014-07-02,,892470700.9086609,81179387.38422394,14295832.765960693,442525843.69506836,514978717.17567444,613489940.7111512,79708120.82233429,
2014-07-03,,656181817.6803589,47550013.70410919,9418436.057281494,304956202.5909424,196515542.77439117,416444698.9695339,61414869.61059572,
2014-07-07,,710094585.2546692,66692534.17663573,20555874.647140503,315883337.8601074,321753880.1721572,618174800.0637321,56744307.87773132,
2014-07-08,,1383186818.1610107,76608326.4930725,19379947.01385498,402804861.4501953,341913925.8255005,1087526687.2644043,97985937.67547607,
2014-07-09,,1044718069.1757202,65717114.79587555,13439642.756652832,452030155.57250977,342328155.6375504,641580303.1107559,176321327.61535645,
2014-07-10,,873906795.1202393,116049973.68068695,13325706.212997435,379523767.6269531,288536448.4134674,772698273.8638477,120489845.39279938,
2014-07-11,,2873736871.3378906,88969498.78692627,27410992.270660404,445545182.89489746,181776795.39871216,936707828.5227127,86684154.49104309,
2014-07-14,,1993309751.8882751,115804196.98562624,22858618.743896484,353637783.7097168,271145453.3538819,1081424618.5809574,125169802.84385681,
2014-07-15,,1478333806.1828613,130742722.69248965,29317219.426727295,414278993.6828613,249993655.08155823,946524867.8948746,182303238.10958862,
2014-07-16,,1246931245.3460693,149910689.87426755,65353396.421813965,388921265.1779175,316625151.0131836,811820168.1682054,147246773.5610962,
2014-07-17,,1281508161.16333,220407690.85998535,35036049.02496338,426252041.89453125,315532032.27672577,1725952025.5231361,149210793.71185303,
2014-07-18,,1222098122.4746704,258730770.00713348,32234680.02319336,374290664.2791748,252502360.29052734,2382224335.5874333,249202633.98284912,
2014-07-21,,819677223.6328125,215178565.48748016,26502645.54748535,322558485.8093262,191473676.9350052,1212245010.7500954,107444578.4286499,
2014-07-22,,1042430665.4205322,131565669.26631926,29415829.984664917,385164004.737854,281525021.80137634,1007786927.3336887,131357487.55493164,
2014-07-23,,962429599.8573303,110262419.57397461,19303799.725341797,406458329.0672302,400504550.2624512,732936199.3036195,127953882.65647888,
2014-07-24,,2542078711.326599,123219362.23812103,12403216.801071169,476163836.20376587,985026185.593605,612515225.1725541,109728651.86462402,
2014-07-25,,5782444639.282227,90711799.17812347,19745676.24206543,327099797.1496582,772761342.4764633,547729695.5705053,112682705.41305542,
2014-07-28,,1900672141.7236328,117968617.32406616,15754759.771728516,407644180.29785156,405598269.039917,581209440.4179727,139323615.82183838,
2014-07-29,,922816000.0,73407540.81573485,14501024.903869629,366951954.0054321,440503025.16918176,788348193.1369019,92239438.67111206,
2014-07-30,,1280042168.1976318,96788770.1007843,18093115.462493896,403438147.4533081,501806778.9413452,595467645.1970329,105935721.46110535,
2014-07-31,,1625044068.9086914,151298754.057312,21647100.00114441,681697754.8027039,350144455.5961609,1198645136.8639069,167385797.12104797,
2014-08-01,,2284986943.4452057,90185516.09458923,21431127.39944458,624212415.498352,396183115.70434564,1103779894.7913437,92577539.64958191,
2014-08-04,,1317612275.384903,64827588.491821304,51727684.32998657,624021164.5507812,298088641.6862488,815821726.0660439,101542701.88789368,
2014-08-05,,890767882.0095062,87222830.30891418,38993311.56921387,666809637.6228333,283666942.1672821,874163275.937458,125311026.74407959,
2014-08-06,,720973939.5980835,68083591.6557312,26540675.734710693,427076753.6621094,224765935.03608704,753673872.3940029,93815543.74084473,
2014-08-07,,914292633.4381104,110069386.7111206,20673389.17617798,386558993.9224243,345818168.1655884,624146530.5309582,169420033.64257812,
2014-08-08,,857229128.2577515,50535474.068641655,25989674.530792236,400124527.558136,257231635.64987186,847865425.9517937,404430888.97190094,
2014-08-11,,785829442.5201416,167511562.90359497,42337769.620895386,292853978.0731201,283785882.98187256,687929826.9629135,155021345.57647705,
2014-08-12,,611753240.7989502,65981942.25311278,41624439.95819092,415655615.4777527,268122033.9355469,865366228.593521,133217307.95059204,
2014-08-13,,1611529466.6061401,65111346.0062027,25997202.02102661,296965638.11950684,187591416.28818515,824981711.5659637,116095695.0914383,
2014-08-14,,1139711454.7729492,43224663.62915039,20645096.619415283,379948177.2766113,261009518.27087405,564766044.2786409,114542941.41731262,
2014-08-15,,1300055980.5679321,65024210.394477844,32654689.373016357,484081189.9291992,369820414.81494904,868822220.0366918,167576561.33785248,
2014-08-18,,831440840.0039673,71535125.24700166,45178669.08187866,390117168.9605713,274307543.67370605,745514112.4052773,130489623.66542816,
2014-08-19,,574345802.3681641,61317286.413955696,26818318.502426144,331030010.3820801,278217662.8858567,572775349.5275726,114957546.65184021,
2014-08-20,,607929673.9768982,68225731.3232422,27045196.00296021,274744886.6874695,242957811.2125397,604304192.6601658,101916083.3398819,
